datetime,divergence,vorticity,pure_shear,normal_shear,maximum_shear_strain_rate,total_deformation,area,uncertainty_area,uncertainty_divergence,uncertainty_vorticity,uncertainty_shear,uncertainty_total,shape_flag
2020-01-26 05:30:00,-7.876796374306609e-08,9.576059929405819e-07,1.057145595901971e-06,9.84488604693524e-07,1.4445672790515279e-06,1.4467131767626102e-06,782499852.3159709,402978.0086395932,3.4952330404573465e-09,3.737830895301306e-09,3.6271730739540584e-09,3.627506094671967e-09,1.0
2020-01-26 06:00:00,-1.498696470726041e-07,9.990331265377304e-07,9.046303754822734e-07,1.145329729752266e-06,1.4594986488858418e-06,1.467173206275682e-06,782187382.0732894,403095.1515330493,3.5592159248826657e-09,3.781047221623357e-09,3.646036011483543e-09,3.6474705636206796e-09,1.0
2020-01-26 06:30:00,-2.0472113204187416e-07,9.136241257977773e-07,8.211211155451859e-07,1.0833214520102446e-06,1.3593473635461082e-06,1.374676688055872e-06,782052658.9516096,403249.54871870717,3.561945587511194e-09,3.890148276888453e-09,3.6850896902902976e-09,3.6897610705003747e-09,1.0
2020-01-26 07:00:00,-3.4912808870147277e-07,8.538176977198536e-07,8.469348822358059e-07,1.1193356480420075e-06,1.4036420440145696e-06,1.4464098347445453e-06,781576021.6787953,403306.01770683535,3.607648704805163e-09,4.075184845076685e-09,3.7845576660599375e-09,3.802099739374629e-09,1.0
2020-01-26 07:30:00,-1.7540053717277385e-07,5.029729466925029e-07,8.620453944205995e-07,1.2731201177520282e-06,1.5375165352823706e-06,1.5474890774112763e-06,781010155.7414494,403364.217941311,3.761858412088721e-09,4.281763322379474e-09,3.93270728869244e-09,3.937387887295719e-09,1.0
2020-01-26 08:00:00,-6.899257857798973e-08,-1.5404337345571614e-07,8.301975013708881e-07,1.2788412384050836e-06,1.5246844933716331e-06,1.5262446659126293e-06,781052191.9668407,403608.47442801367,3.884205495786348e-09,4.451007164803895e-09,4.060513544523811e-09,4.061349767050045e-09,1.0
2020-01-26 08:30:00,-2.557736341564974e-07,-6.934015055726877e-07,7.82662247198311e-07,1.1493058125891363e-06,1.3904905767536452e-06,1.4138190110372355e-06,780805688.6643238,403753.31277491763,4.043635196375293e-09,4.562173763127717e-09,4.2148282675282135e-09,4.22664815582736e-09,1.0
2020-01-26 09:00:00,-2.112640054542271e-07,-8.387403209493482e-07,1.0518827880381587e-06,1.233380999648761e-06,1.621013908041972e-06,1.6347227807998734e-06,780289911.3126493,403812.02804775845,4.26503644797866e-09,4.8774013603472264e-09,4.532983262271832e-09,4.538950265441893e-09,1.0
2020-01-26 09:30:00,4.295342632844167e-08,-5.307519457830443e-07,1.4366307217475954e-06,1.233708060155044e-06,1.8936587359818923e-06,1.8941458246908792e-06,780174846.4117055,404028.2810899722,4.271557742439481e-09,5.203953528963989e-09,4.830237287851502e-09,4.830436899414475e-09,1.0
2020-01-26 10:00:00,3.2047942790279636e-07,-2.60931796652982e-07,1.5094131369568032e-06,7.400644535242134e-07,1.6810780509506006e-06,1.711353405085219e-06,780418241.7990947,404297.0759420833,4.355425883374357e-09,5.502965492533918e-09,5.300013393586047e-09,5.307261993624616e-09,1.0
2020-01-26 10:30:00,6.539952479436087e-07,-1.1672165491924999e-07,1.5609303323956638e-06,3.9515046073273333e-07,1.6101699876752544e-06,1.7379174817991075e-06,781133224.5705652,404568.31968199316,4.603410751696651e-09,5.698005084985279e-09,5.638099432460144e-09,5.646621239821841e-09,1.0
2020-01-26 11:00:00,6.259830732652798e-07,-2.3484302818769242e-08,1.5321656436550046e-06,5.888454942768223e-07,1.6414233383642593e-06,1.756737141333761e-06,782371593.222064,404984.22470246506,4.866027963956632e-09,5.71988708495899e-09,5.6172813747194335e-09,5.630413173827462e-09,1.0
2020-01-26 11:30:00,4.899036309931068e-07,2.3319364603194942e-07,1.3997708634318498e-06,6.116732199340932e-07,1.527580635546709e-06,1.6042157478835315e-06,783006347.8058534,405302.80895608565,4.938665884740557e-09,5.703237801691852e-09,5.587696184266431e-09,5.598572425545565e-09,1.0
2020-01-26 12:00:00,7.752903238906782e-07,4.1554328772284784e-07,1.608907665732333e-06,2.941486058501148e-07,1.635575519251811e-06,1.8100227527559822e-06,783839121.0249538,405620.7927048715,4.849983441679956e-09,5.644446750791223e-09,5.6205083226864705e-09,5.624907892549095e-09,1.0
2020-01-26 12:30:00,7.463645078395457e-07,-4.907686196980371e-08,1.6703328135730991e-06,5.957499766833577e-07,1.7733949765399829e-06,1.924055540097482e-06,785329947.4279971,406064.64571326884,4.934487685146554e-09,5.904158784779862e-09,5.8028444529463975e-09,5.818202574972561e-09,1.0
2020-01-26 13:00:00,6.647816050529659e-07,-1.6680361488014962e-08,1.7480418661807336e-06,6.386212272950757e-07,1.8610447167847661e-06,1.9762140623650282e-06,786079768.2587228,406470.5590010303,5.058891834068161e-09,6.115086501052907e-09,6.0003808785875975e-09,6.0134706672349004e-09,1.0
2020-01-26 13:30:00,5.936986216308309e-07,3.2852466359440104e-08,1.5842728812643052e-06,3.6371744734960674e-07,1.6254879094647297e-06,1.730516973953843e-06,787328555.780891,406874.40669701743,5.269679709480896e-09,6.137711532318835e-09,6.097190334427829e-09,6.101973694228147e-09,1.0
2020-01-26 14:00:00,3.770366846197802e-07,4.7209604827063355e-08,1.2844448843189417e-06,4.307584827252705e-07,1.3547514647686774e-06,1.406239024078749e-06,787868336.9962869,407128.79534769256,5.605004881853132e-09,6.432340764915972e-09,6.353594765279805e-09,6.359288089153209e-09,1.0
2020-01-26 14:30:00,5.652809361983845e-07,4.089241000526832e-07,1.3657617438814114e-06,2.29220560442157e-07,1.3848636056953085e-06,1.495790674930397e-06,788464781.2822151,407376.7962761276,5.7678000741158675e-09,6.763582371632809e-09,6.7382623885422695e-09,6.741884392632141e-09,1.0
2020-01-26 15:00:00,7.271917174993241e-07,3.434239206520804e-07,1.5825655166414572e-06,6.293984542395558e-08,1.5838166051044652e-06,1.7427802020347402e-06,789573092.551794,407715.61513003334,5.823596494750944e-09,6.8717163527680425e-09,6.870187206529633e-09,6.870453463843652e-09,1.0
2020-01-26 15:30:00,6.187710714722286e-07,1.711483496364704e-07,1.6248487704894902e-06,1.5678239013581373e-07,1.632395247731966e-06,1.7457353418284218e-06,790659639.4364381,408047.6314484815,5.90763343873976e-09,6.960196051952034e-09,6.9512150255790115e-09,6.952343974691268e-09,1.0
