datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude,x,y,u,v,speed
2020-01-31 07:00:00,210132.31505,219377.2084,10.0,91.23306,87.19626,210132.57731351853,219377.4718657224,-0.05467947071962246,-0.11335372728370001,0.1258527393713998
2020-01-31 08:00:00,209938.51951,218943.52834,10.0,91.20283,87.20039,209938.47353538105,218943.462417591,-0.05797505752595801,-0.12815670140973653,0.14066004198549958
2020-01-31 09:00:00,209715.31542,218454.91112,10.0,91.16933,87.20507,209715.15689933163,218454.74361557228,-0.0638101529898308,-0.13949519760713883,0.15339702011460432
2020-01-31 10:00:00,209478.72454,217938.74149,10.0,91.13393,87.21001,209479.04043385427,217939.0969948196,-0.07104643892508547,-0.1465702595177936,0.16288166704405155
2020-01-31 11:00:00,209203.50529,217399.31132,10.0,91.10062,87.21536,209203.62253907102,217399.43774704417,-0.0846841008065975,-0.14957085726277808,0.17188030216329123
2020-01-31 12:00:00,208869.03224,216861.86615,10.0,91.07557,87.22107,208869.31490804677,216862.1868225276,-0.09770098746261889,-0.13935805739737084,0.17019445088703603
2020-01-31 13:00:00,208500.54366,216396.42112,10.0,91.06461,87.22653,208500.17542934016,216396.0597337831,-0.10839260095000403,-0.11317988435445941,0.15671197198426043
2020-01-31 14:00:00,208089.1224,216047.56732,10.0,91.07496,87.23148,208088.88818120674,216047.2916551755,-0.11497860242947758,-0.08238644185185776,0.14144824077253632
2020-01-31 15:00:00,207672.21678,215802.75783,10.0,91.09992,87.23577,207672.32949184792,215802.87735244972,-0.10801966565343012,-0.06986965743231849,0.12864687014299403
2020-01-31 16:00:00,207310.98452,215544.07387,10.0,91.11542,87.2398,207311.14658850204,215544.2301216628,-0.10086542069071988,-0.07112569513599333,0.12342081509897011
2020-01-31 17:00:00,206945.78643,215290.41625,10.0,91.13219,87.24382,206946.09846287474,215290.77234747057,-0.09301517992737192,-0.06427213653823856,0.11306074133894291
2020-01-31 18:00:00,206641.0961,215081.08864,10.0,91.14652,87.24716,206641.43729302497,215081.4707385875,-0.08131464740199186,-0.04755042341992521,0.09419721147424924
2020-01-31 19:00:00,206360.38245,214948.142,10.0,91.16773,87.24984,206360.6330015804,214948.4092988471,-0.07289260271194507,-0.03143974044515441,0.079383806972078
2020-01-31 20:00:00,206116.89238,214855.37347,10.0,91.18917,87.25202,206116.61055349896,214855.10460738238,-0.06250999534198652,-0.022848950077742403,0.0665550451679686
2020-01-31 21:00:00,205910.64601,214783.9832,10.0,91.20831,87.25381,205910.5610351181,214783.89685828736,-0.05360228591599379,-0.017430282793522767,0.05636505844654223
